capture_device,year,size,make,type,emp
Canon+EOS+Kiss+X3,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+Kiss+X3,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T3i,2011.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+500D,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+500D,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+500D,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+500D,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+50D,2008.0,332.27,CANON,dslr,15.0
Canon+EOS+50D,2008.0,332.27,CANON,dslr,15.0
Canon+EOS+50D,2008.0,332.27,CANON,dslr,15.0
Canon+EOS+50D,2008.0,332.27,CANON,dslr,15.0
Canon+EOS+50D,2008.0,332.27,CANON,dslr,15.0
Canon+EOS+500D,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T2i,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+60D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+Kiss+X4,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+7D,2009.0,332.27,CANON,dslr,18.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+REBEL+T1i,2009.0,332.27,CANON,dslr,15.0
Canon+EOS+550D,2010.0,332.27,CANON,dslr,18.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+X,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+REBEL+T3,2011.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1100D,2011.0,328.56,CANON,dslr,12.0
Canon+EOS+1100D,2011.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+450D,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+1100D,2011.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+Kiss+Digital+N,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+REBEL+T3,2011.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XT,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+1000D,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XTi,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+350D+DIGITAL,2005.0,328.56,CANON,dslr,8.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+400D+DIGITAL,2006.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+DIGITAL+REBEL+XSi,2008.0,328.56,CANON,dslr,12.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
Canon+EOS+DIGITAL+REBEL+XS,2008.0,328.56,CANON,dslr,10.0
Canon+EOS+40D,2007.0,328.56,CANON,dslr,10.0
